Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
electric power system,OpenAlex,energy engineering and power technology,OpenAIRE,0.8547496126911648,183,231,100,0.3184713375796178
bayes theorem,OpenAIRE,bayesian probability,OpenAlex,0.5528712542232083,250,794,182,0.2111368909512761
bayesian probability,OpenAIRE,bayesian inference,OpenAlex,0.940780664527346,315,293,126,0.2614107883817427
bayesian inference,OpenAlex,bayesian probability,OpenAIRE,0.940780664527346,293,315,126,0.2614107883817427
multivariate kernel density estimation,OpenAlex,density estimation,OpenAIRE,0.9389968803938664,21,32,9,0.2045454545454545
kernel density estimation,OpenAlex,density estimation,OpenAIRE,0.9381276105107296,33,32,12,0.2264150943396226
variable kernel density estimation,OpenAlex,density estimation,OpenAIRE,0.9131228479154312,26,32,11,0.2340425531914893
surface finish,OpenAIRE,surface roughness,OpenAlex,0.798388824036687,15,12,9,0.5
surface roughness,OpenAIRE,surface finish,OpenAlex,0.798388824036687,10,24,7,0.2592592592592592
surface roughness,OpenAlex,surface finish,OpenAIRE,0.798388824036687,12,15,9,0.5
surface finish,OpenAlex,surface roughness,OpenAIRE,0.798388824036687,24,10,7,0.2592592592592592
machining,OpenAlex,3d printing processes/3d printing,OpenAIRE,0.4854970134554712,20,48,12,0.2142857142857142
control theory,OpenAIRE,nonlinear system,OpenAlex,0.6955748486598073,1378,1051,489,0.2520618556701031
electrical and electronic engineering,OpenAIRE,control theory (sociology),OpenAlex,0.4018342405696717,2572,1735,940,0.2791802791802791
control and systems engineering,OpenAIRE,control theory (sociology),OpenAlex,0.4109713380443303,1379,1735,696,0.2878411910669975
control theory,OpenAIRE,control theory (sociology),OpenAlex,0.443033309422342,1378,1735,1212,0.6375591793792741
gene expression profiling,OpenAIRE,gene expression,OpenAlex,0.9588905005122984,119,166,55,0.2391304347826087
oligonucleotide array sequence analysis,OpenAIRE,gene expression,OpenAlex,0.7576934424986914,92,166,45,0.2112676056338028
control theory (sociology),OpenAlex,control and systems engineering,OpenAIRE,0.4109713380443303,1735,1379,696,0.2878411910669975
control (management),OpenAlex,control and systems engineering,OpenAIRE,0.4041524237616669,2884,1379,793,0.2285302593659942
control (management),OpenAlex,control theory,OpenAIRE,0.3037947843606735,2884,1378,1279,0.4287629902782434
control engineering,OpenAlex,control theory,OpenAIRE,0.8153718556395029,761,1378,420,0.2443280977312391
nonlinear system,OpenAlex,control theory,OpenAIRE,0.6955748486598073,1051,1378,489,0.2520618556701031
control theory (sociology),OpenAlex,control theory,OpenAIRE,0.443033309422342,1735,1378,1212,0.6375591793792741
tracking (particle physics),OpenAIRE,tracking (education),OpenAlex,0.9505763408993172,102,228,74,0.2890625
social network,OpenAIRE,social network (sociolinguistics),OpenAlex,0.4239235291669366,95,69,45,0.3781512605042016
tracking (education),OpenAlex,tracking (particle physics),OpenAIRE,0.9505763408993172,228,102,74,0.2890625
operator (biology),OpenAlex,operator (computer programming),OpenAIRE,0.9584634161643516,127,69,49,0.3333333333333333
mobile radio,OpenAlex,mobile telephony,OpenAIRE,0.7938746736067589,6,13,4,0.2666666666666666
cognitive psychology,OpenAlex,experimental and cognitive psychology,OpenAIRE,0.8953826421471518,2342,846,552,0.2094081942336874
computer vision and pattern recognition (cs.cv),OpenAIRE,convolutional neural network,OpenAlex,0.5625159187493899,861,648,300,0.2481389578163771
computer science - computer vision and pattern recognition,OpenAIRE,convolutional neural network,OpenAlex,0.8002554746590737,863,648,301,0.2487603305785124
3d pose estimation,OpenAIRE,pose,OpenAlex,0.5911367669539546,17,46,17,0.3695652173913043
convolutional neural network,OpenAIRE,deep learning,OpenAlex,0.5574719972529156,446,900,273,0.2544268406337371
computer science - computer vision and pattern recognition,OpenAIRE,deep learning,OpenAlex,0.5802342524166031,863,900,304,0.2083618917066484
minimum bounding box,OpenAIRE,bounding overwatch,OpenAlex,0.5525843351581035,31,105,25,0.2252252252252252
variation (linguistics),OpenAIRE,variation (astronomy),OpenAlex,0.9876487304657772,57,152,40,0.2366863905325443
convolutional neural network,OpenAlex,computer vision and pattern recognition (cs.cv),OpenAIRE,0.5625159187493899,648,861,300,0.2481389578163771
deep learning,OpenAlex,computer science - computer vision and pattern recognition,OpenAIRE,0.5802342524166031,900,863,304,0.2083618917066484
convolutional neural network,OpenAlex,computer science - computer vision and pattern recognition,OpenAIRE,0.8002554746590737,648,863,301,0.2487603305785124
pose,OpenAlex,3d pose estimation,OpenAIRE,0.5911367669539546,46,17,17,0.3695652173913043
bounding overwatch,OpenAlex,minimum bounding box,OpenAIRE,0.5525843351581035,105,31,25,0.2252252252252252
social heuristics,OpenAIRE,social competence,OpenAlex,0.9311876394054251,9,16,6,0.3157894736842105
corporate social responsibility,OpenAIRE,social responsibility,OpenAlex,0.9709549908445664,47,19,14,0.2692307692307692
social heuristics,OpenAIRE,social change,OpenAlex,0.8584879338788749,9,24,6,0.2222222222222222
economics,OpenAIRE,microeconomics,OpenAlex,1.0000000110539065,1044,580,294,0.2210526315789473
value (mathematics),OpenAlex,value (ethics),OpenAIRE,0.9823218296267796,320,109,72,0.2016806722689075
path (graph theory),OpenAIRE,path (computing),OpenAlex,0.9501236039725224,62,136,44,0.2857142857142857
mobile robot,OpenAIRE,robot,OpenAlex,0.8122778948587305,163,680,143,0.2042857142857143
robotics/robots,OpenAIRE,robot,OpenAlex,0.4630986822104584,252,680,183,0.2443257676902536
robotics,OpenAIRE,robot,OpenAlex,0.8529142285633976,264,680,198,0.2654155495978552
quadrature (astronomy),OpenAlex,quadrature (mathematics),OpenAIRE,0.9923734864452732,8,5,3,0.3
divergence (statistics),OpenAIRE,divergence (linguistics),OpenAlex,0.986322985885565,30,71,25,0.3289473684210526
phylogenetic niche conservatism,OpenAIRE,phylogenetic comparative methods,OpenAlex,0.7958978885825613,7,9,4,0.3333333333333333
divergence (linguistics),OpenAlex,divergence (statistics),OpenAIRE,0.986322985885565,71,30,25,0.3289473684210526
bayesian probability,OpenAlex,bayes theorem,OpenAIRE,0.5528712542232083,794,250,182,0.2111368909512761
diversity (business),OpenAIRE,diversity (politics),OpenAlex,0.9730662023571232,47,144,36,0.232258064516129
diversity (politics),OpenAlex,diversity (business),OpenAIRE,0.9730662023571232,144,47,36,0.232258064516129
"genes, insect",OpenAIRE,drosophila melanogaster,OpenAlex,0.7767830091829802,10,24,6,0.2142857142857142
drosophila,OpenAIRE,drosophila melanogaster,OpenAlex,0.9474885714648842,32,24,11,0.2444444444444444
"selection, genetic",OpenAIRE,natural selection,OpenAlex,0.7871818213636147,285,391,138,0.2565055762081784
"recombination, genetic",OpenAIRE,recombination,OpenAlex,0.8011717206663025,39,28,17,0.34
major histocompatibility complex,OpenAIRE,balancing selection,OpenAlex,0.7030875455273208,26,28,10,0.2272727272727272
natural selection,OpenAlex,"selection, genetic",OpenAIRE,0.7871818213636147,391,285,138,0.2565055762081784
word (computer architecture),OpenAIRE,word (group theory),OpenAlex,0.9381192977532052,111,286,82,0.2603174603174603
yield (finance),OpenAIRE,yield (engineering),OpenAlex,0.9823151039460912,15,31,8,0.2105263157894736
capital (economics),OpenAIRE,capital (architecture),OpenAlex,0.9845465914434476,19,36,10,0.2222222222222222
consumption (economics),OpenAIRE,consumption (sociology),OpenAlex,0.9931867880355794,49,84,41,0.4456521739130434
yield (engineering),OpenAlex,yield (finance),OpenAIRE,0.9823151039460912,31,15,8,0.2105263157894736
shock (circulatory),OpenAlex,shock (economics),OpenAIRE,0.978553457326746,9,4,3,0.3
capital (architecture),OpenAlex,capital (economics),OpenAIRE,0.9845465914434476,36,19,10,0.2222222222222222
hydrology,OpenAIRE,hydrology (agriculture),OpenAlex,0.4092987283842136,31,28,17,0.4047619047619047
streamflow,OpenAIRE,drainage basin,OpenAlex,0.543310381095403,6,13,4,0.2666666666666666
representation (mathematics),OpenAIRE,representation (politics),OpenAlex,0.9804570647155656,266,891,208,0.2191780821917808
feature (computer vision),OpenAIRE,feature (linguistics),OpenAlex,0.9564243062814228,280,825,210,0.2346368715083799
feature (linguistics),OpenAlex,feature (computer vision),OpenAIRE,0.9564243062814228,825,280,210,0.2346368715083799
face (sociological concept),OpenAlex,face (geometry),OpenAIRE,0.9559466739735664,324,151,122,0.3456090651558073
mediation (statistics),OpenAIRE,mediation,OpenAlex,0.4051366433486973,17,31,12,0.3333333333333333
interpersonal communication,OpenAIRE,interpersonal relationship,OpenAlex,0.9127593420795692,69,31,17,0.2048192771084337
object attachment,OpenAIRE,attachment theory,OpenAlex,0.7827435386756049,13,14,5,0.2272727272727272
antecedent (grammar),OpenAIRE,antecedent (behavioral psychology),OpenAlex,0.94825352411281,11,25,8,0.2857142857142857
attachment theory,OpenAlex,object attachment,OpenAIRE,0.7827435386756049,14,13,5,0.2272727272727272
robot,OpenAlex,robotics/robots,OpenAIRE,0.4630986822104584,680,252,183,0.2443257676902536
sampling (statistics),OpenAIRE,sampling (signal processing),OpenAlex,0.9519921159442286,129,203,82,0.328
scheme (programming language),OpenAIRE,scheme (mathematics),OpenAlex,0.9644082029512532,81,127,40,0.238095238095238
benchmark (computing),OpenAIRE,benchmark (surveying),OpenAlex,0.9708058116765804,279,488,233,0.4363295880149813
baseline (configuration management),OpenAIRE,baseline (sea),OpenAlex,0.8835969266380868,39,69,20,0.2272727272727272
baseline (sea),OpenAlex,baseline (configuration management),OpenAIRE,0.8835969266380868,69,39,20,0.2272727272727272
benchmark (surveying),OpenAlex,benchmark (computing),OpenAIRE,0.9708058116765804,488,279,233,0.4363295880149813
product (category theory),OpenAIRE,product (mathematics),OpenAlex,0.9708662238011844,98,275,79,0.2687074829931973
particle swarm optimization,OpenAIRE,metaheuristic,OpenAlex,0.6546475711026376,106,87,33,0.20625
swarm intelligence,OpenAIRE,swarm behaviour,OpenAlex,0.774897143514777,60,67,28,0.2828282828282828
particle swarm optimization,OpenAIRE,swarm behaviour,OpenAlex,0.6662601808589307,106,67,35,0.2536231884057971
multi-swarm optimization,OpenAIRE,particle swarm optimization,OpenAlex,0.644433345877279,57,134,48,0.3356643356643357
swarm intelligence,OpenAIRE,particle swarm optimization,OpenAlex,0.7269163456791603,60,134,48,0.3287671232876712
swarm behaviour,OpenAlex,swarm intelligence,OpenAIRE,0.774897143514777,67,60,28,0.2828282828282828
particle swarm optimization,OpenAlex,swarm intelligence,OpenAIRE,0.7269163456791603,134,60,48,0.3287671232876712
multiple sequence alignment,OpenAlex,sequence alignment,OpenAIRE,0.9364704481556564,49,160,36,0.2080924855491329
peptide sequence,OpenAlex,sequence alignment,OpenAIRE,0.805008242113387,137,160,78,0.3561643835616438
peptide sequence,OpenAlex,amino acid sequence,OpenAIRE,0.8046650063121249,137,122,50,0.2392344497607655
template matching,OpenAlex,template,OpenAIRE,0.8575454281032675,9,14,4,0.2105263157894736
agency (sociology),OpenAIRE,agency (philosophy),OpenAlex,0.99336333381422,30,93,25,0.2551020408163265
nanotechnology,OpenAlex,general chemistry,OpenAIRE,0.5667634349309028,543,544,220,0.2537485582468281
nanotechnology,OpenAlex,chemical sciences,OpenAIRE,0.6854114087953956,543,507,192,0.2237762237762237
robustness (computer science),OpenAIRE,robustness (evolution),OpenAlex,0.9574491536386808,424,474,280,0.4530744336569579
normalization (statistics),OpenAIRE,normalization (sociology),OpenAlex,0.9866380566786422,81,122,57,0.3904109589041096
deep learning,OpenAlex,convolutional neural network,OpenAIRE,0.5574719972529156,900,446,273,0.2544268406337371
wearable technology,OpenAIRE,wearable computer,OpenAlex,0.8290741289597876,17,56,15,0.2586206896551724
wearable technology,OpenAlex,wearable computer,OpenAIRE,0.8290741289597876,36,38,25,0.5102040816326531
component (thermodynamics),OpenAlex,component (uml),OpenAIRE,0.9563256453929186,196,139,80,0.3137254901960784
mobile robot,OpenAlex,robot,OpenAIRE,0.8122778948587305,224,340,102,0.2207792207792207
fuzzy classification,OpenAIRE,fuzzy logic,OpenAlex,0.7129352099030535,171,564,166,0.2917398945518453
fuzzy set,OpenAIRE,fuzzy logic,OpenAlex,0.4750436437325873,238,564,218,0.3732876712328767
fuzzy number,OpenAIRE,fuzzy logic,OpenAlex,0.495781489953666,197,564,195,0.3445229681978798
fuzzy classification,OpenAIRE,fuzzy set operations,OpenAlex,0.5998958820948286,171,127,92,0.4466019417475728
type-2 fuzzy sets and systems,OpenAIRE,fuzzy set operations,OpenAlex,0.717850261424734,112,127,72,0.4311377245508982
fuzzy number,OpenAIRE,fuzzy set operations,OpenAlex,0.496974567769317,197,127,94,0.408695652173913
fuzzy mathematics,OpenAIRE,fuzzy classification,OpenAlex,0.764666639578449,74,95,43,0.3412698412698413
type-2 fuzzy sets and systems,OpenAIRE,fuzzy classification,OpenAlex,0.7119960374781972,112,95,57,0.38
fuzzy number,OpenAIRE,fuzzy classification,OpenAlex,0.6535091529318298,197,95,74,0.3394495412844037
fuzzy set operations,OpenAIRE,fuzzy number,OpenAlex,0.496974567769317,191,159,114,0.4830508474576271
fuzzy mathematics,OpenAIRE,fuzzy number,OpenAlex,0.5643094886988417,74,159,53,0.2944444444444444
fuzzy logic,OpenAIRE,fuzzy number,OpenAlex,0.495781489953666,343,159,85,0.2038369304556355
fuzzy classification,OpenAIRE,fuzzy number,OpenAlex,0.6535091529318298,171,159,105,0.4666666666666667
fuzzy set operations,OpenAIRE,fuzzy set,OpenAlex,0.8576028421579193,191,296,159,0.4847560975609756
logic,OpenAIRE,fuzzy set,OpenAlex,0.3608846563023726,154,296,83,0.2261580381471389
fuzzy classification,OpenAIRE,fuzzy set,OpenAlex,0.4676056450723837,171,296,146,0.454828660436137
type-2 fuzzy sets and systems,OpenAIRE,fuzzy set,OpenAlex,0.5402898059403193,112,296,104,0.3421052631578947
fuzzy number,OpenAIRE,fuzzy set,OpenAlex,0.432983799260483,197,296,168,0.5169230769230769
fuzzy logic,OpenAIRE,fuzzy set,OpenAlex,0.4750436437325873,343,296,149,0.3040816326530612
adaptive neuro fuzzy inference system,OpenAIRE,fuzzy control system,OpenAlex,0.8452678522055996,35,108,26,0.2222222222222222
fuzzy set operations,OpenAlex,fuzzy classification,OpenAIRE,0.5998958820948286,127,171,92,0.4466019417475728
type-2 fuzzy sets and systems,OpenAlex,fuzzy classification,OpenAIRE,0.7119960374781972,72,171,57,0.3064516129032258
fuzzy set,OpenAlex,fuzzy classification,OpenAIRE,0.4676056450723837,296,171,146,0.454828660436137
fuzzy number,OpenAlex,fuzzy classification,OpenAIRE,0.6535091529318298,159,171,105,0.4666666666666667
fuzzy logic,OpenAlex,fuzzy classification,OpenAIRE,0.7129352099030535,564,171,166,0.2917398945518453
type-2 fuzzy sets and systems,OpenAlex,fuzzy set operations,OpenAIRE,0.717850261424734,72,191,57,0.2766990291262136
fuzzy number,OpenAlex,fuzzy set operations,OpenAIRE,0.496974567769317,159,191,114,0.4830508474576271
fuzzy set,OpenAlex,fuzzy set operations,OpenAIRE,0.8576028421579193,296,191,159,0.4847560975609756
fuzzy logic,OpenAlex,fuzzy number,OpenAIRE,0.495781489953666,564,197,195,0.3445229681978798
fuzzy classification,OpenAlex,fuzzy number,OpenAIRE,0.6535091529318298,95,197,74,0.3394495412844037
type-2 fuzzy sets and systems,OpenAlex,fuzzy number,OpenAIRE,0.544133778326394,72,197,57,0.2688679245283019
fuzzy set,OpenAlex,fuzzy number,OpenAIRE,0.432983799260483,296,197,168,0.5169230769230769
fuzzy set operations,OpenAlex,fuzzy number,OpenAIRE,0.496974567769317,127,197,94,0.408695652173913
fuzzy classification,OpenAlex,type-2 fuzzy sets and systems,OpenAIRE,0.7119960374781972,95,112,57,0.38
fuzzy set operations,OpenAlex,type-2 fuzzy sets and systems,OpenAIRE,0.717850261424734,127,112,72,0.4311377245508982
fuzzy set,OpenAlex,type-2 fuzzy sets and systems,OpenAIRE,0.5402898059403193,296,112,104,0.3421052631578947
fuzzy number,OpenAlex,fuzzy logic,OpenAIRE,0.495781489953666,159,343,85,0.2038369304556355
fuzzy set,OpenAlex,fuzzy logic,OpenAIRE,0.4750436437325873,296,343,149,0.3040816326530612
fuzzy logic,OpenAlex,fuzzy set,OpenAIRE,0.4750436437325873,564,238,218,0.3732876712328767
fuzzy classification,OpenAlex,fuzzy mathematics,OpenAIRE,0.764666639578449,95,74,43,0.3412698412698413
fuzzy number,OpenAlex,fuzzy mathematics,OpenAIRE,0.5643094886988417,159,74,53,0.2944444444444444
key (lock),OpenAlex,key (cryptography),OpenAIRE,0.9741653147162344,531,237,156,0.2549019607843137
anomaly (physics),OpenAlex,anomaly detection,OpenAIRE,0.2182933196906664,28,89,22,0.231578947368421
addiction,OpenAlex,substance-related disorders,OpenAIRE,0.6476346354948925,25,22,9,0.2368421052631578
interpersonal relationship,OpenAlex,interpersonal communication,OpenAIRE,0.9127593420795692,31,69,17,0.2048192771084337
alcohol,OpenAlex,alcoholism,OpenAIRE,0.812338720681065,7,9,4,0.3333333333333333
gait analysis,OpenAIRE,gait,OpenAlex,0.7582519156417379,18,56,16,0.2758620689655172
gait (human),OpenAIRE,gait,OpenAlex,0.2013295812526035,38,56,29,0.4461538461538462
gait (human),OpenAIRE,gait analysis,OpenAlex,0.2805724400716569,38,20,13,0.2888888888888888
orthopedics and sports medicine,OpenAIRE,physical medicine and rehabilitation,OpenAlex,0.8962914332604104,96,199,50,0.2040816326530612
stroke rehabilitation,OpenAIRE,rehabilitation,OpenAlex,0.8150471536057301,7,16,4,0.2105263157894736
gait,OpenAlex,gait analysis,OpenAIRE,0.7582519156417379,56,18,16,0.2758620689655172
evolutionary algorithm,OpenAIRE,evolutionary computation,OpenAlex,0.8657161654599391,108,74,41,0.2907801418439716
evolutionary computation,OpenAlex,evolutionary algorithm,OpenAIRE,0.8657161654599391,74,108,41,0.2907801418439716
